gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2350398247	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30702401	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.528597	-72.294177							2019-08-09T15:14:00Z	9	8	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	30702401			2019-08-12T18:56:46Z	CC_BY_NC_4_0	MassWildlife	MassWildlife			2020-03-16T20:26:33.138Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350391286	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30649545	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.353202	-68.267727	1661.0						2019-08-11T10:47:46Z	11	8	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	30649545			2019-08-16T21:31:02Z	CC_BY_NC_4_0	karamccaffrey	karamccaffrey			2020-03-16T20:25:22.355Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350377659	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30641771	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Vermont			28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.576111	-73.409164							2019-08-11T13:19:20Z	11	8	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	30641771			2019-08-11T21:11:21Z	CC_BY_NC_4_0	Anna Morris	Anna Morris			2020-03-16T20:25:23.581Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350354701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30531849	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.246663	-74.856203	80.0						2018-08-14T13:46:00Z	14	8	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	30531849			2019-08-10T11:30:03Z	CC_BY_NC_4_0	Sara Rall	Sara Rall			2020-03-16T20:26:16.598Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350313089	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27807470	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Virginia			28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.430083	-80.281372	5.0						2019-06-23T16:09:42Z	23	6	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	27807470			2019-06-28T13:34:43Z	CC_BY_NC_4_0	Dwayne Estes	Dwayne Estes			2020-03-16T20:26:31.697Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2331962959	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30423707	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.641442	-70.554907							2019-08-02T14:44:00Z	2	8	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	30423707			2019-08-08T14:36:21Z	CC_BY_NC_4_0	MassWildlife	MassWildlife			2020-03-16T20:26:19.498Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311425471	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29984929	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.355713	-68.192612	5.0						2019-07-29T09:51:44Z	29	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29984929			2019-08-01T15:54:42Z	CC0_1_0	wildlymistaken	wildlymistaken			2020-03-16T20:25:17.760Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311412800	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29931519	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.692253	-73.45382	5.0						2019-07-31T10:59:46Z	31	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29931519			2019-07-31T18:33:11Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:21.227Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311379132	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29802395	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.782479	-73.307419	6.0						2019-07-29T14:52:52Z	29	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29802395			2019-07-29T18:53:35Z	CC_BY_NC_4_0	danbotany87	danbotany87			2020-03-16T20:25:28.712Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311360483	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29728909	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.222578	-72.310493	15.0						2019-07-28T12:12:00Z	28	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29728909			2019-07-28T18:57:45Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:25:15.996Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311356152	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29715850	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.355022	-73.357842							2019-07-28T11:13:43Z	28	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29715850			2019-07-28T16:08:47Z	CC_BY_NC_4_0	Matthew Medler	Matthew Medler			2020-03-16T20:25:16.051Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311355015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29715980	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.354928	-73.358528							2019-07-28T11:18:25Z	28	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29715980			2019-07-28T16:10:42Z	CC_BY_NC_4_0	Matthew Medler	Matthew Medler			2020-03-16T20:26:28.914Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311339110	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29660865	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.377018	-74.563885	5.0						2019-07-27T11:50:02Z	27	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29660865			2019-07-27T20:29:32Z	CC_BY_NC_4_0	Michael Stanton	Michael Stanton			2020-03-16T20:25:24.369Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311303623	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29115786	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.493156	-74.533386							2019-07-19T10:33:52Z	19	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29115786			2019-07-19T15:34:25Z	CC_BY_NC_4_0	mcaitlin	mcaitlin			2020-03-16T20:25:18.038Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311299168	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28524583	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.813237	-70.891757	10.0						2019-07-09T18:42:51Z	9	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28524583			2019-07-31T17:13:47Z	CC_BY_NC_4_0	anniev115	anniev115			2020-03-16T20:26:31.757Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294851205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9032102	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New Jersey			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.219652	-74.312872	27969.0						2017-12-03T13:46:09Z	3	12	2017	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	9032102			2017-12-03T18:47:46Z	CC_BY_NC_4_0	wsimmons	wsimmons			2020-03-16T20:25:06.390Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294661246	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29446775	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Maine			28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.354269	-68.21628	5.0						2019-07-24T11:22:18Z	24	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29446775			2019-07-24T15:26:42Z	CC_BY_NC_4_0	ivymain	ivymain			2020-03-16T20:26:22.466Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294596941	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29204410	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Pennsylvania			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.739727	-75.946242	15.0						2019-07-20T09:52:00Z	20	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29204410			2019-07-20T22:45:25Z	CC_BY_NC_4_0	Sara Rall	Sara Rall			2020-03-16T20:25:17.415Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294585174	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29148949	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		North Carolina			28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.166547	-83.035911	5.0						2019-07-16T09:48:00Z	16	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29148949			2019-07-20T01:30:16Z	CC_BY_NC_4_0	David Hilgeman	David Hilgeman			2020-03-16T20:25:20.997Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294576710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29117053	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.857842	-69.965338	5.0						2019-07-19T11:54:09Z	19	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29117053			2019-07-19T15:55:58Z	CC_BY_NC_4_0	Eli Sagor	Eli Sagor			2020-03-16T20:25:28.338Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294570154	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29092528	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.184221	-72.304536	31.0						2019-07-13T16:36:00Z	13	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29092528			2019-07-19T01:07:34Z	CC_BY_NC_4_0	btk	btk			2020-03-16T20:26:11.756Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294548653	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29015772	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.44786	-71.116918							2019-07-17T10:12:00Z	17	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	29015772			2019-07-17T19:54:14Z	CC_BY_NC_4_0	Claire O'Neill	Claire O'Neill			2020-03-16T20:26:31.055Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294482338	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28768691	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.559879	-70.621941							2019-07-13T18:35:00Z	13	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28768691			2019-07-14T14:19:48Z	CC_BY_NC_4_0	mcaitlin	mcaitlin			2020-03-16T20:26:20.726Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697334	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:34:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697334			2019-07-12T22:04:10Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:30.681Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463786	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697320	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.909128	-70.619103							2019-07-06T10:31:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697320			2019-07-12T22:04:00Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:11.569Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463719	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697316	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.909128	-70.619103							2019-07-06T10:31:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697316			2019-07-12T22:03:58Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:20.003Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697324	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887292	-70.611719							2019-07-06T10:32:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697324			2019-07-12T22:04:03Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:28.232Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463679	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697352	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:35:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697352			2019-07-12T22:04:18Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:20.006Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697325	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887292	-70.611719							2019-07-06T10:32:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697325			2019-07-12T22:04:04Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:17.265Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463536	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697332	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:33:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697332			2019-07-12T22:04:08Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:12.713Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463479	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697340	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:34:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697340			2019-07-12T22:04:14Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:20.411Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697337	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:34:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697337			2019-07-12T22:04:12Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:19.481Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463293	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697327	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887292	-70.611719							2019-07-06T10:32:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697327			2019-07-12T22:04:05Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:31.801Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463266	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697328	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887292	-70.611719							2019-07-06T10:33:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697328			2019-07-12T22:04:05Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:16.130Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463213	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697348	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:34:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697348			2019-07-12T22:04:17Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:33.364Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463176	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697331	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.872608	-70.600894							2019-07-06T10:33:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697331			2019-07-12T22:04:07Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:11.672Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294463011	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697318	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.909128	-70.619103							2019-07-06T10:31:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697318			2019-07-12T22:04:00Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:15.733Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294462991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697333	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:33:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697333			2019-07-12T22:04:09Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:13.049Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294462980	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697322	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887136	-70.609222							2019-07-06T10:32:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697322			2019-07-12T22:04:01Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:16.654Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294462897	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697349	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.869006	-70.596839							2019-07-06T10:34:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697349			2019-07-12T22:04:17Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:32.055Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2294462669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697323	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.887292	-70.611719							2019-07-06T10:32:00Z	6	7	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	28697323			2019-07-12T22:04:02Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:26:27.178Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
